AreaID,areaName
46840,Braintree
46841,Lublin
46842,Treviso
46843,Whittier
46844,Mount Laurel
46845,Glasgow
46846,Arlington
46847,Rio de janeiro
46848,Cambridge
46849,Dorval
46850,Wehrheim
46851,Nuernberg
46852,Nagano
46853,Hannover
46854,Soest
46855,Rio de janeiro
46856,Cincinnati
46857,Cambridge
46858,Baltimore
46859,Anyang-si
46860,Cannock
46861,Debary
46862,Longview
46863,Caguas
46864,Bkk
46865,Peachtree City
46866,Gattico
46867,Newnan
46868,Courbevoie
46869,Vejle
46870,Herdecke
46871,West Chester
46872,Nagoya
46873,Angers
46874,Munich
46875,Boston
46876,Stockholm
46877,Tulsa
46878,Valencia
46879,Ismaning
46880,Americana
46881,Perth
46882,Newcastle upon Tyne
46883,Ulsteinvik
46884,Lisbon
46885,Ulm
46886,Vallauris
46887,Luedenscheid
46888,Carlsbad
46889,Berkshire
46890,Meerbusch
46891,Spring City
46892,Livermore
46893,Port Macquarie
46894,Istanbul
46895,Greenville
46896,Takapuna
46897,Spresiano
46898,Tadley
46899,Enschede
46900,Londrina
46901,Berkshire
46902,Vista
46903,Milan
46904,Genève
46905,Utrecht
46906,Hong Kong
46907,Smyrna
46908,Québec
46909,Bergen
46910,Pasadena
46911,Cypress
46912,Bern
46913,Livermore
46914,Petach-Tikva
46915,Hong Kong
46916,Birmingham
46917,Soroe
46918,Macclesfield
46919,Toronto
46920,Aomori
46921,Agoncillo
46922,Marburg
46923,Ricardson
46924,Calgary
46925,Whittier
46926,Oklahoma city
46927,München
46928,Yomgok-dong
46929,Avon
46930,Gauteng
46931,Linz
46932,Nashua
46933,Bradenton
46934,Nepean
46935,Cambridge
46936,Baltimore
46937,Middletown
46938,Reading
46939,Sao roque
46940,Dardilly
46941,Portland
46942,Bergen
46943,Stoneham
46944,Canberra
46945,Mönchengladbach
46946,Tilburg
46947,Cambridge
46948,San Francisco
46949,Washington
46950,Naha
46951,Leverkusen
46952,Reisterstown
46953,Kreuzau
46954,Lyngby
46955,Shelton
46956,Kanata
46957,Reykjavik
46958,Vanderbijlpark
46959,Springfield
46960,Charleston
46961,Johannesburg
46962,Johannesburg
46963,Bangalore
46964,Hilversum
46965,Ingelheim
46966,Crete
46967,Englewood Cliffs
46968,Lowell
46969,Verwood
46970,Kobe
46971,Dortmund
46972,Dreieich
46973,Sutton
46974,Aiken
46975,Grand-mere
46976,Suwon-city
46977,Brossard
46978,Lengdorf
46979,Darmstadt
46980,Banbury
46981,Lenexa
46982,Highton
46983,Seongnam-si
46984,Appenzell
46985,Petach-Tikva
46986,Tualatin
46987,Bradenton
46988,Oxon
46989,Delafield
46990,Mablethorpe
46991,Birkenhead
46992,Exeter
46993,Manaus
46994,Sainte-foy
46995,Holderbank
46996,Fredericia
46997,Claymont
46998,Hyderabad
46999,Middleburg Heights
47000,Stockholm
47001,Mantova
47002,Tilst
47003,Hiroshima
47004,Taipei
47005,Thames Ditton
47006,Unionville
47007,Bay Shore
47008,Neuquen
47009,Suwon
47010,Lancaster
47011,Dinslaken
47012,Utsunomiya
47013,Saint Ouen
47014,Luzern
47015,Grapevine
47016,Hearst
47017,Reston
47018,Swarthmore
47019,Brisbane
47020,Holts Summit
47021,Schaumburg
47022,Virginia Beach
47023,Beaverton
47024,Hanover
47025,Lublin
47026,Guadalajara
47027,Ashland
47028,Lakewood
47029,Redmond
47030,Verdun
47031,Durban
47032,Royston
47033,Birmingham
47034,Rimini
47035,Blacksburg
47036,Riverdale
47037,Reykjavik
47038,St. Louis
47039,Nicosia
47040,Birmingham
47041,Baarn
47042,Las Vegas
47043,Saint-vincent-de-dur
47044,Milan
47045,Sihung-si
47046,Fairview Heights
47047,San Antonio
47048,Ingelheim
47049,Drogenbos
47050,Kaysville
47051,Fort Lewis
47052,Kansas City
47053,Moscow
47054,Netanya
47055,Brossard
47056,Thörishaus
47057,Cannock
47058,Mount Laurel
47059,Mexico City
47060,Harahan
47061,Towson
47062,Thessaloniki
47063,Bellevue
47064,Farmington Hills
47065,Turku
47066,Essen
47067,San Dimas
47068,Annandale
47069,Villata
47070,Smyrna
47071,Koufu
47072,Highlands Ranch
47073,Anchorage
47074,Nara
47075,Warsaw
47076,Soroe
47077,Alcobendas
47078,Park Ridge
47079,Neustadt
47080,Shreveport
47081,Rocklin
47082,Runcorn
47083,Kista
47084,Harsum
47085,Vanderbijlpark
47086,Moreno Valley
47087,Sutton
47088,Clark
47089,Woodland Hills
47090,Radovljica
47091,Bingham Farms
47092,Toyama
47093,Herzogenrath
47094,Bonn
47095,Jacksonville
47096,Hillerød
47097,Tulsa
47098,Columbia
47099,Regensburg
47100,North Sydney
47101,Manchester
47102,Powell River
47103,Osaka
47104,Stone Mountain
47105,Thörishaus
47106,East Peoria
47107,New orleans
47108,University
47109,Eschborn
47110,Okayama
47111,Fairborn
47112,Eschen
47113,Frankfurt
47114,Mechelen
47115,Parsippany
47116,Bronx
47117,Livermore
47118,Istanbul
47119,Concordville
47120,Green bay
47121,Nagasaki
47122,Tucson
47123,Shelton
47124,Bartlett
47125,Kista
47126,Snoqualmie
47127,Gaithersburg
47128,Durham
47129,Duisburg
47130,Altamonte Springs
47131,Roma
47132,Offenburg
47133,New boston
47134,Slmea
47135,Ulm
47136,Pusan-city
47137,Redondo beach
47138,Alexandria
47139,Riverdale
47140,New orleans
47141,Amherst
47142,Dartmouth
47143,Vallauris
47144,Syracuse
47145,Oshkosh
47146,Bracknell
47147,Benbrook
47148,El Dorado Hills
47149,Sao paulo
47150,Glen Cove
47151,Manchester
47152,Pusan-city
47153,Norderstedt
47154,Oldenburg
47155,Belo Horizonte
47156,Annandale
47157,Vilnius
47158,Livermore
47159,Guelph
47160,Bergen
47161,Kansas City
47162,Wetzlar
47163,Cedar Rapids
47164,Mönchengladbach
47165,Valladolid
47166,Lenexa
47167,Herndon
47168,Altamonte Springs
47169,Suwon-city
47170,Warsaw
47171,Sheffield
47172,Cherepovets
47173,Storrington
47174,Brasília
47175,Hercules
47176,Fleet
47177,Chaam
47178,St-laurent
47179,Itu
47180,Oldenburg
47181,Ringwood
47182,Vienna
47183,Cobham
47184,Echirolles
47185,Virginia Beach
47186,Salem
47187,Augst
47188,Gummersbach
47189,North Sydney
47190,Campinas
47191,Mantova
47192,Matsue
47193,Derwood
47194,Rosemead
47195,Granada Hills
47196,Goteborg
47197,Traralgon
47198,Boise
47199,New York
47200,Reading
47201,Rosemead
47202,Nagasaki
47203,Park Ridge
47204,Helsinki
47205,Ludbreg
47206,Elche
47207,Hiroshima
47208,Monterrey
47209,Ashdod
47210,Luedenscheid
47211,Stans
47212,Belgrad
47213,Amarillo
47214,Fremont
47215,Marietta
47216,Heubach
47217,Hamburg
47218,Coventry
47219,Milano
47220,Syracuse
47221,Paraju
47222,Morioka
47223,Trieste
47224,Paal Beringen
47225,Tsu
47226,Rosario
47227,Spring Valley
47228,Ternitz
47229,Maidstone
47230,Cheshire
47231,Fambach
47232,Allen
47233,Elkins Park
47234,Brussel
47235,Saudarkrokur
47236,Kista
47237,Chaam
47238,Piacenza
47239,Fuchstal-asch
47240,Hunt Valley
47241,Lake Forest
47242,Grand-mere
47243,Varzea grande
47244,Samrand
47245,Encinitas
47246,Valencia
47247,Ft. Lauderdale
47248,Princeton
47249,Daejeon
47250,Glasgow
47251,Billerica
47252,Cannock
47253,Thessaloniki
47254,Mogliano Veneto
47255,El Masnou
47256,Udine
47257,Enfield
47258,Vaduz
47259,Birmingham
47260,Hackensack
47261,Cle Elum
47262,Battle Creek
47263,Elche
47264,Barnegat
47265,Pacific Grove
47266,Park Ridge
47267,Eindhoven
47268,South Hadley
47269,Uden
47270,Trieste
47271,Sugar Hill
47272,North Point
47273,Dresden
47274,Cuiabá
47275,Montréal
47276,Lodi
47277,Münster
47278,Middleburg Heights
47279,Kopavogur
47280,Bad Oeynhausen
47281,Rosario
47282,Miami
47283,Fredericia
47284,Zipf
47285,Fuerth
47286,Chur
47287,Almaty
47288,Santa Cruz
47289,Avon
47290,Monterey
47291,Rio Rancho
47292,Berkshire
47293,Peine
47294,Harahan
47295,Frankfurt am Main
47296,Darmstadt
47297,Fairbanks
47298,Courbevoie
47299,Harsum
47300,Koppl
47301,Chinnor
47302,Coimbra
47303,Lübeck
47304,Giessen
47305,Pacific Grove
47306,Boulogne
47307,Leverkusen
47308,Edwardstown
47309,Gothenburg
47310,Duluth
47311,Kongserbg
47312,Royston
47313,Heubach
47314,Boulogne
47315,Horb
47316,Joinville
47317,Pompton Plains
47318,Halfway house
47319,Toulouse
47320,Battle Creek
47321,Vista
47322,Knutsford
47323,Rimini
47324,Lake Forest
47325,Fornacette
47326,Reykjavik
47327,Portsmouth
47328,Berkshire
47329,Darmstadt
47330,St-bruno
47331,Melrose park
47332,Sarasota
47333,Macau
47334,Anières
47335,New boston
47336,Hilversum
47337,St. Louis
47338,Treviso
47339,Milwaukee
47340,Brugherio
47341,Lake Oswego
47342,Batavia
47343,Kevelaer
47344,Barcelona
47345,Laurel
47346,Samrand
47347,Overland park
47348,Courbevoie
47349,Vaduz
47350,Rothenburg
47351,Oklahoma city
47352,Toledo
47353,Naha
47354,Varzea grande
47355,Bracknell
47356,Chambery
47357,Orleans
47358,Bernex
47359,Tokushima
47360,Odense
47361,Mablethorpe
47362,Albany
47363,Baarn
47364,Mogi Guacu
47365,München
47366,Jerusalem
47367,Billerica
47368,Sursee
47369,West Chester
47370,Dubai
47371,North Point
47372,Helsingborg
47373,Pandrup
47374,Monterrey
47375,New orleans
47376,Doncaster
47377,Brussel
47378,Irkutsk
47379,Hyderabad
47380,Oldenburg
47381,Gifu
47382,Gettysburg
47383,Ithaca
47384,West Windsor
47385,High Wycombe
47386,Las Vegas
47387,Albany
47388,Libertyville
47389,Aachen
47390,Mount Laurel
47391,Luedenscheid
47392,Cleveland
47393,Buenos Aires
47394,Miami
47395,Marlboro
47396,Menlo Park
47397,Boulder
47398,Paris
47399,Veenendaal
47400,Berlin-Adlershof
47401,Pitstone
47402,Vaduz
47403,Swannanoa
47404,Drogenbos
47405,Newcastle upon Tyne
47406,Amsterdam
47407,Narrows
47408,Manaus
47409,Guamo
47410,Niigata
47411,Marlboro
47412,Middletown
47413,Richmond
47414,Ulm
47415,Enschede
47416,Bratislava
47417,Greenville
47418,Obfelden
47419,Ulm
47420,Ben-Gurion
47421,Fort worth
47422,Kungki
47423,St-bruno
47424,Wakayama
47425,Miyazaki
47426,Hohenfels
47427,Farnham
47428,Longueuil
47429,Mayfield Village
47430,Baarn
47431,Horb
47432,Kanata
47433,Billund
47434,Huntsville
47435,Johannesburg
47436,Bristol
47437,Grapevine
47438,Taipei
47439,Wetzlar
47440,Crete
47441,Gothenburg
47442,Lehi
47443,Coimbra
47444,Warrington
47445,Koppl
47446,Budapest
47447,Overland park
47448,Visselhövede
47449,Aurora
47450,Aachen
47451,Bountiful
47452,Bruxelles
47453,Bratislava
47454,Maidenhead
47455,Istanbul
47456,Slmea
47457,Sugar Hill
47458,Shizuoka
47459,Richmond
47460,Milsons Point
47461,Gersthofen
47462,Casselberry
47463,Peine
47464,Lengdorf
47465,Pandrup
47466,Greenville
47467,Kanata
47468,Reading
47469,Niigata
47470,Winterthur
47471,Horsens
47472,Milano
47473,Shelton
47474,Mt. Laurel
47475,Cedar Park
47476,Fukui
47477,Akron
47478,Bristol
47479,Zipf
47480,Bologna
47481,Yokohama
47482,Virginia Beach
47483,Syracuse
47484,Syracuse
47485,Calgary
47486,Peine
47487,Los Alamos
47488,Fountain Hills
47489,Ebersberg
47490,Stavanger
47491,Mapo-gu
47492,Yavne
47493,Harsum
47494,Chennai
47495,Richardson
47496,Gliwice
47497,Fairborn
47498,Ft. Leavenworth
47499,Bruneck
47500,Coventry
47501,Springfield
47502,Somerset
47503,Noumea
47504,Santana do parnaíba
47505,Hilversum
47506,Mablethorpe
47507,Padova
47508,Salvador
47509,Thames Ditton
47510,Indianapolis
47511,Erlangen
47512,Ebersberg
47513,Nara
47514,Edison
47515,Ithaca
47516,Ulm
47517,Longueuil
47518,Thörishaus
47519,Bethesda
47520,Rancho Palos Verdes
47521,Utsunomiya
47522,Miami
47523,Kaysville
47524,Genève
47525,Somerset
47526,Blue bell
47527,East Providence
47528,Milford
47529,Helsinki
47530,Libertyville
47531,Paço de Arcos
47532,Norderstedt
47533,Thörishaus
47534,Giessen
47535,Highton
47536,Chaam
47537,El Paso
47538,Bielefeld
47539,Miami
47540,Ravensburg
47541,Lowell
47542,California
47543,Torino
47544,Summerside
47545,Greenwood Village
47546,Santa Clarita
47547,Algermissen
47548,Velizy Villacoublay
47549,Raleigh
47550,Canal Winchester
47551,Syracuse
47552,Sant Cugat Del Valle
47553,Le chesnay
47554,Fuerth
47555,Berwyn
47556,Wellington
47557,Snoqualmie
47558,Stone Mountain
47559,Dallas
47560,Istanbul
47561,Gattico
47562,Montréal
47563,Webster Groves
47564,Amsterdam
47565,Neustadt
47566,Alpharetta
47567,Pomona
47568,Odense
47569,Verwood
47570,Murray
47571,Ben-Gurion
47572,Marietta
47573,Wichita
47574,Irving
47575,Rome
47576,Schlieren
47577,Casselberry
47578,Moscow
47579,Tbilisi
47580,Kwun Tong
47581,London
47582,Goteborg
47583,Prague
47584,Annandale
47585,Aurora
47586,Bartlesville
47587,Orange
47588,Loveland
47589,Juazeiro
47590,Syracuse
47591,Belo Horizonte
47592,Chapeco
47593,Lowell
47594,Greenville
47595,Trumbull
47596,Sevilla
47597,Johor Bahru
47598,El Masnou
47599,Spring City
47600,Kuopio
47601,Royersford
47602,Curitiba
47603,Netanya
47604,Limeira
47605,Saint Ouen
47606,Marietta
47607,Berkshire
47608,Bekescsaba
47609,North Yorkshire
47610,Eden prairie
47611,S. Bernardo do Campo
47612,Bham
47613,Calgary
47614,Kobe
47615,Columbia
47616,Antwerpen
47617,Dartmouth
47618,Milan
47619,King of Prussia
47620,Pompeia
47621,Berkshire
47622,Fuchstal-asch
47623,Meerbusch
47624,Gdansk
47625,Fairview Heights
47626,Rosario
47627,Thörishaus
47628,Rosemead
47629,Rochester
47630,Wilmington
47631,Sapulpa
47632,Gaithersburg
47633,Atlanta
47634,Tokushima
47635,Guadalajara
47636,Tualatin
47637,Québec
47638,Steyr
47639,Mito
47640,Rome
47641,Pompeia
47642,Athens
47643,Coquitlam
47644,Sutton
47645,West Point
47646,Sugar Land
47647,Stuttgart
47648,Hunt Valley
47649,Knoxville
47650,Newbury
47651,Bernex
47652,Leawood
47653,Duesseldorf
47654,Saint-vincent-de-dur
47655,Lucca
47656,Houston
47657,Rueil-Malmaison
47658,Koblenz
47659,Täby
47660,Allen
47661,San Jose
47662,Recife
47663,Crete
47664,Madison
47665,Saint Paul
47666,Dinslaken
47667,Virginia Beach
47668,Cannock
47669,Helsinki
47670,Santa rita sapucaí
47671,Warren
47672,Birmingham
47673,Pittsburgh
47674,Bay Shore
47675,Chennai
47676,Drogenbos
47677,New York City
47678,Winterthur
47679,London
47680,Sant Cugat Del Valle
47681,Udine
47682,Santa Clarita
47683,Oshawa
47684,Trenton
47685,Freising
47686,Charlotte
47687,Fairview Heights
47688,West Chester
47689,O'fallon
47690,Münster
47691,Ponta grossa
47692,Karlsruhe
47693,Olivette
47694,Oak park
47695,New orleans
47696,Redwood City
47697,Whitehouse Station
47698,Shenzhen
47699,Oberwangen
47700,Ismaning
47701,Takapuna
47702,Belo Horizonte
47703,Québec
47704,Aomori
47705,Carlin
47706,Vaduz
47707,Belgrad
47708,Richmond
47709,Timonium
47710,West Windsor
47711,Plymouth Meeting
47712,Oosterhout
47713,Glendale
47714,Irkutsk
47715,Barcelona
47716,Cincinnati
47717,Carlingford
47718,Tbilisi
47719,Maserada sul Piave
47720,Marlboro
47721,Bradenton
47722,Pointe-claire
47723,Bologna
47724,Spring Valley
47725,Montreal
47726,Shawnee
47727,Cincinnati
47728,Nepean
47729,Neuchâtel
47730,Lubbock
47731,Cromwell
47732,Waterloo
47733,Araras
47734,Burlington
47735,Fambach
47736,Germantown
47737,Waco
47738,Salisbury
47739,Palo Alto
47740,Eindhoven
47741,Redding
47742,Jakarta
47743,Araras
47744,Waite Park
47745,Salt Lake City
47746,Leipzig
47747,Oosterhout
47748,Arlington
47749,Lübeck
47750,Lengdorf
47751,Richmond Hill
47752,Soest
47753,Barcelona
47754,Tallahassee
47755,Telford
47756,Framingham
47757,Akron
47758,Richmond
47759,San Mateo
47760,Montréal
47761,Essex
47762,Agoncillo
47763,Verwood
47764,Petach-Tikva
47765,Niigata
47766,Stuttgart
47767,Geneva
47768,Issaquah
47769,Gaithersburg
47770,Kuraby
47771,Mogi Guacu
47772,Bradenton
47773,Belp
47774,San Mateo
47775,Pasadena
47776,Treviso
47777,Bergara
47778,Northampton
47779,Edmonton
47780,Warrenton
47781,Dinslaken
47782,Chambery
47783,West Chester
47784,Saga
47785,Yucca
47786,Zuerich
47787,Shreveport
47788,Columbia
47789,Billund
47790,Sant Cugat Del Valle
47791,Schenectady
47792,San Francisco
47793,San Diego
47794,Aiken
47795,Lehi
47796,Lübeck
47797,Lenexa
47798,Redondo beach
47799,Thörishaus
47800,Kongserbg
47801,Neustadt
47802,Juno Beach
47803,Ohtsu
47804,Morioka
47805,Long Island City
47806,Fair Lawn
47807,Southend on Sea
47808,Winterthur
47809,Neustadt
47810,Ehningen
47811,Key Biscayne
47812,King of Prussia
47813,Pirmasens
47814,Verwood
47815,Herne
47816,Pearland
47817,Gettysburg
47818,Norderstedt
47819,Gävle
47820,Alcobendas
47821,El Paso
47822,St Leonards
47823,Dardilly
47824,Birmensdorf
47825,Takamatsu
47826,Tours
47827,Belmont
47828,Algermissen
47829,Cottbus
47830,Casselberry
47831,Telford
47832,Darmstadt
47833,Bozeman
47834,Richardson
47835,Barksdale afb
47836,Rockville
47837,Birmensdorf
47838,Echirolles
47839,University
47840,Massagno
47841,Bracknell
47842,Boulogne
47843,Or-yehuda
47844,Fort Lee
47845,Ilmenau
47846,Jacksonville
47847,Trieste
47848,Recife
47849,København
47850,Herndon
47851,Chambersburg
47852,Redwood City
47853,Springfield
47854,Oldham
47855,Szazhalombatta
47856,Berkeley
47857,Pirapora bom Jesus
47858,Herzlia
47859,Herne
47860,Bønes
47861,Tempe
47862,Pacific Grove
47863,Lippetal
47864,Redondo beach
47865,Kaysville
47866,Victoria
47867,Tours
47868,Trieste
47869,Fornacette
47870,West Point
47871,Mumbai
47872,Valencia
47873,North bethesda
47874,Madrid
47875,Akron
47876,Reykjavik
47877,Waco
47878,Kaunas
47879,Bønes
47880,Thames Ditton
47881,Karlstad
47882,Bend
47883,Duluth
47884,Pusan
47885,Täby
47886,Highlands Ranch
47887,Johor Bahru
47888,Zaandam
47889,Happy Valley
47890,Melbourne
47891,Aracruz
47892,Tsu
47893,Goslar
47894,Lehi
47895,Paisley
47896,Calgary
47897,North bethesda
47898,Spresiano
47899,Monterey
47900,West Drayton
47901,København
47902,Tempe
47903,Wavre
47904,Newton-le-willows
47905,Bloomington
47906,Paramus
47907,Bingham Farms
47908,East sussex
47909,Kloten
47910,Hartford
47911,Rochester
47912,Neustadt
47913,Colombes
47914,Hilton
47915,Chapeco
47916,Derwood
47917,Toledo
47918,Nizhnevartovsk
47919,Ettlingen
47920,Bischofshofen
47921,Aberdeen
47922,Roanoke
47923,Courbevoie
47924,Kongserbg
47925,Utsunomiya
47926,Chaam
47927,Mt. Laurel
47928,Calgary
47929,Guelph
47930,West Drayton
47931,Hines
47932,Tucson
47933,Herndon
47934,Slidel
47935,Almaty
47936,Offenburg
47937,Tallahassee
47938,Nashua
47939,Holderbank
47940,Auckland
47941,Paris
47942,Philadelphia
47943,Samrand
47944,Fort Collins
47945,Tooele
47946,Canal Winchester
47947,Boise
47948,Reisterstown
47949,Bielefeld
47950,Menlo Park
47951,Portland
47952,Tucson
47953,Pomona
47954,Saint-vincent-de-dur
47955,Gauteng
47956,Phoenix
47957,Parma
47958,Akron
47959,Manchester
47960,Spring City
47961,Monroe
47962,Harsum
47963,Dublin
47964,Carlingford
47965,Cape town
47966,Princeton
47967,Immenstaad
47968,Ellicott City
47969,Coburg
47970,Breda
47971,Archbold
47972,Mountain View
47973,Santana do parnaíba
47974,Jerusalem
47975,Pasadena
47976,Oak Park
47977,Miami
47978,Hines
47979,Spring Valley
47980,Campinas
47981,Aurora
47982,Vilnius
47983,Avon
47984,Tempe
47985,Shawnee
47986,Malmö
47987,San Dimas
47988,Gothenburg
47989,Saint Ouen
47990,Darmstadt
47991,San Diego
47992,Monterey
47993,San Antonio
47994,West Chester
47995,Jacksonville
47996,Canberra
47997,Groton
47998,Saint Ouen
47999,Barcelona
48000,Toyama
48001,University
48002,Abbotsford
48003,Villata
48004,Monterey
48005,Bozeman
48006,San Francisco
48007,Oak park
48008,St. Louis
48009,Pompton Plains
48010,Pearland
48011,Oberwangen
48012,Macau
48013,Annandale
48014,Mechanicsburg
48015,Woking
48016,Malmö
48017,Peachtree City
48018,Alpharetta
48019,Paraju
48020,Plymouth Meeting
48021,Koufu
48022,Stony Point
48023,Lowell
48024,Warszawa
48025,Valencia
48026,Alexandria
48027,Saitama
48028,Bruneck
48029,Paraju
48030,Hohenfels
48031,Athens
48032,Syracuse
48033,Steyr
48034,Fornacette
48035,Wavre
48036,Gaza
48037,Bønes
48038,Paris
48039,Hanover
48040,Samrand
48041,Rockville
48042,Altstätten
48043,Kanazawa
48044,Fairbanks
48045,Oppenheim
48046,San Mateo
48047,Colombo
48048,Fort Saskatchewan
48049,Double Oak
48050,Burlington
48051,Stafford
48052,Hyderabad
48053,Salzburg
48054,Tulsa
48055,Elkins Park
48056,Täby
48057,Los Alamos
48058,Austin
48059,West Windsor
48060,Edwardstown
48061,Market Harborough
48062,Szazhalombatta
48063,Osaka
48064,Oldwick
48065,Laredo
48066,Eden prairie
48067,Heiligenhaus
48068,Charlottesville
48069,Koppl
48070,Bethesda
48071,Mablethorpe
48072,Denver
48073,Campinas
48074,San Antonio
48075,Mapo-gu
48076,Laredo
48077,West Monroe
48078,Victoria
48079,West Windsor
48080,La Plata
48081,Elche
48082,Koeln
48083,Bozeman
48084,Brussel
48085,Chorzów
48086,Rothenburg
48087,Bham
48088,Thame
48089,Barueri
48090,Kungens kurva
48091,Michendorf
48092,Takamatsu
48093,Kerava
48094,London
48095,East Peoria
48096,Dalmine
48097,Carlin
48098,Fukushima
48099,New Haven
48100,Battle Creek
48101,Vallauris
48102,Rueil-Malmaison
48103,Salisbury
48104,The Woodlands
48105,Boise
48106,Frankfurt am Main
48107,Fleet
48108,Cleveland
48109,Tempe
48110,Rockville
48111,Ciudad del Este
48112,Murray
48113,Leawood
48114,Recife
48115,Bad Oeynhausen
48116,Heubach
48117,Gaza
48118,Lecanto
48119,Stone Mountain
48120,Mississauga
48121,Houma
48122,Melrose park
48123,Tbilisi
48124,Rueil-Malmaison
48125,Olsztyn
48126,Cobham
48127,São paulo
48128,Dinslaken
48129,Aurora
48130,Ottawa
48131,Edinburgh
48132,Shawnee
48133,The Woodlands
48134,Ludbreg
48135,West Launceston
48136,Gennevilliers
48137,Treviso
48138,Northbrook
48139,Fort gordon
48140,Parsippany
48141,Santa Cruz
48142,Carson City
48143,Seongnam-si
48144,Yucca
48145,University
48146,Lodi
48147,Ljubljana
48148,Lakeville
48149,N. ft. Myers
48150,Brossard
48151,Milan
48152,Melrose park
48153,Or-yehuda
48154,Londrina
48155,Cobham
48156,West Monroe
48157,Pomona
48158,Olivette
48159,Valladolid
48160,Kungki
48161,Takamatsu
48162,Olympia
48163,Bracknell
48164,Swarthmore
48165,Padova
48166,Arlington
48167,Stafford
48168,Kongserbg
48169,Amarillo
48170,Schaumburg
48171,Bollensen
48172,Luedenscheid
48173,Stoneham
48174,Chinnor
48175,Treviso
48176,København
48177,Neuchâtel
48178,Kwun Tong
48179,Karlsruhe
48180,Mendoza
48181,Brasília
48182,Kyoto
48183,Snoqualmie
48184,Dartmouth
48185,Royersford
48186,Pétion-ville
48187,Shizuoka
48188,Piacenza
48189,Mexico City
48190,Glen allen
48191,Rothenburg
48192,New York City
48193,Irati
48194,Istanbul
48195,Lehi
48196,Cleveland
48197,Suwon-city
48198,Lincoln
48199,Lippetal
48200,Fremont
48201,West Monroe
48202,Fairborn
48203,Sutton
48204,Québec
48205,Farnham
48206,Indianapolis
48207,Seatle
48208,Oxford
48209,Jun-nam
48210,Shoreline
48211,Burr Ridge
48212,North Sydney
48213,Huntington Beach
48214,Coventry
48215,East Providence
48216,Geneva
48217,Omaha
48218,Athens
48219,Burlington
48220,Geneve
48221,Leinfelden-Echterdin
48222,Di Savigliano
48223,Uden
48224,Ebersberg
48225,Bielefeld
48226,Cerritos
48227,Scottsdale
48228,Dearborn
48229,Lyngby
48230,Nagasaki
48231,Holderbank
48232,Gaithersburg
48233,Toulouse
48234,Hartmannsdorf
48235,Ramat Gan
48236,Borger
48237,Bountiful
48238,Cuiabá
48239,Port Macquarie
48240,Ehningen
48241,Ashland
48242,Oxford
48243,Novara
48244,Springfield
48245,Freiburg
48246,Utsunomiya
48247,Gauteng
48248,Port Macquarie
48249,Bradenton
48250,Ulsteinvik
48251,Dallas
48252,High Wycombe
48253,Pasadena
48254,Towson
48255,Douala
48256,Kagoshima
48257,Glen allen
48258,Oak park
48259,El Masnou
48260,Santa rita sapucaí
48261,Berlin
48262,Monterrey
48263,Seattle
48264,Thalwil
48265,Oshkosh
48266,Unionville
48267,Padova
48268,Lancaster
48269,Gelsenkirchen
48270,Biel
48271,Kingston
48272,Villata
48273,Brisbane
48274,Juno Beach
48275,West Monroe
48276,Fukushima
48277,Courbevoie
48278,Leeds
48279,Elkins Park
48280,Ashdod
48281,Maidstone
48282,Wageningen
48283,Herzlia
48284,Agoncillo
48285,Trieste
48286,Canberra
48287,Pusan-city
48288,Las Vegas
48289,Knoxville
48290,Limeira
48291,San Ramon
48292,Billund
48293,Eschborn
48294,Riverdale
48295,Altamonte Springs
48296,Amherst
48297,Kuopio
48298,Niles
48299,Narrows
48300,Caguas
48301,Burr Ridge
48302,Fort Saskatchewan
48303,Knoxville
48304,Waalwijk
48305,Pitstone
48306,Nagasaki
48307,Pulheim-brauweiler
48308,Rome
48309,Berlin
48310,Benbrook
48311,Hermitage
48312,Kozani
48313,Bad Oeynhausen
48314,Oppenheim
48315,Lincoln
48316,Trieste
48317,Seatle
48318,Helsingborg
48319,Bingham Farms
48320,Ehningen
48321,Padova
48322,Fornacette
48323,Ittigen
48324,Swarthmore
48325,Gattico
48326,Orleans
48327,Kyunnam
48328,Kozani
48329,Webster Groves
48330,Friedrichshafe
48331,Belp
48332,Westfield
48333,Fleet
48334,Silver Spring
48335,Horsham
48336,Streamwood
48337,Boston
48338,Kreuzau
48339,Pecs
48340,Chemnitz
48341,Milwaukee
48342,Cambridge
48343,Rockville
48344,St Jean de Soudain
48345,Albuquerque
48346,Taoyuan
48347,Charlotte
48348,Oak park
48349,Montréal
48350,Doncaster
48351,Columbus
48352,Lexington
48353,Bloomington
48354,Ashdod
48355,Campinas
48356,Lakewood
48357,Berlin-Adlershof
48358,Cobham
48359,Suberg
48360,Roanoke
48361,Ulm
48362,Englewood
48363,Lecanto
48364,Auckland
48365,Bad Camberg
48366,Osaka
48367,Pitstone
48368,Eisenhüttenstadt
48369,Ciudad del Este
48370,Westport
48371,Madrid
48372,Naha
48373,Thames Ditton
48374,Edinburgh
48375,Mechelen
48376,Macau
48377,Moreno Valley
48378,Courbevoie
48379,Rome
48380,Melbourne
48381,Shenzhen
48382,Pulheim-brauweiler
48383,Tampa
48384,Des Plaines
48385,Middletown
48386,Biel
48387,The Woodlands
48388,Istanbul
48389,Protvino
48390,Maidstone
48391,Rochester
48392,Swannanoa
48393,Lübeck
48394,Ohita
48395,Caracas
48396,Douala
